RX Date/Time,Angle(field 1),Motor Setpoint(field 2),Angle Error(field 3),Speed(field 4),Angle Setpoint(field 5),Speed Error(field 6),Battery voltage(field 7),Position(field 8),Speed Setpoint(field 9),Position Error(field 10),AKp(field 11),AKi(field 12),AKd(field 13),SKp(field 14),SKi(field 15),SKd(field 16)
2023/06/16/ 23:16:29::158,
Pitch: -61.6630898,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::179,
Pitch: -61.6645470,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::205,
Pitch: -61.6585503,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::219,
Pitch: -61.6736679,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::238,
Pitch: -61.6695175,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::258,
Pitch: -61.6459885,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::281,
Pitch: -61.6263008,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::299,
Pitch: -61.6126137,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::319,
Pitch: -61.6332664,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::339,
Pitch: -61.6222763,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::358,
Pitch: -61.6231308,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::379,
Pitch: -61.5964546,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::399,
Pitch: -61.6191101,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::419,
Pitch: -61.6234932,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::438,
Pitch: -61.6079750,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::459,
Pitch: -61.6286774,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::479,
Pitch: -61.6197243,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::499,
Pitch: -61.6073570,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::519,
Pitch: -61.6193123,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::539,
Pitch: -61.6093178,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::558,
Pitch: -61.6195908,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::580,
Pitch: -61.6148262,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::599,
Pitch: -61.6309128,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::621,
Pitch: -61.6280251,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::639,
Pitch: -61.6112175,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::658,
Pitch: -61.6322174,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::679,
Pitch: -61.6262054,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::704,
Pitch: -61.6169395,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::719,
Pitch: -61.6347542,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::739,
Pitch: -61.6598129,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::761,
Pitch: -61.6618042,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::779,
Pitch: -61.6810875,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::799,
Pitch: -61.6942139,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::826,
Pitch: -61.7104568,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::839,
Pitch: -61.7042007,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::859,
Pitch: -61.6847496,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::886,
Pitch: -61.6990280,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::898,
Pitch: -61.6951904,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::918,
Pitch: -61.7032814,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::939,
Pitch: -61.7225266,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::958,
Pitch: -61.7054710,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::978,
Pitch: -61.6822166,,,,,,,,,,,,,,
2023/06/16/ 23:16:29::999,
Pitch: -61.6722946,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::018,
Pitch: -61.6674767,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::039,
Pitch: -61.6444588,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::058,
Pitch: -61.6642303,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::084,
Pitch: -61.6565628,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::098,
Pitch: -61.6545563,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::119,
Pitch: -61.6540565,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::145,
Pitch: -61.6476173,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::159,
Pitch: -61.6463432,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::178,
Pitch: -61.6648254,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::199,
Pitch: -61.6672440,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::219,
Pitch: -61.6771164,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::238,
Pitch: -61.6960716,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::259,
Pitch: -61.7079277,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::283,
Pitch: -61.6962852,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::299,
Pitch: -61.6769791,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::319,
Pitch: -61.6786537,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::339,
Pitch: -61.6910515,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::359,
Pitch: -61.6997147,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::379,
Pitch: -61.7019577,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::399,
Pitch: -61.6937561,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::419,
Pitch: -61.6755638,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::439,
Pitch: -61.6923256,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::459,
Pitch: -61.6701508,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::481,
Pitch: -61.6725731,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::499,
Pitch: -61.6793365,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::519,
Pitch: -61.6856461,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::538,
Pitch: -61.6810837,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::558,
Pitch: -61.6596985,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::579,
Pitch: -61.6438828,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::599,
Pitch: -61.6280518,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::618,
Pitch: -61.6223373,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::638,
Pitch: -61.6372757,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::659,
Pitch: -61.6542206,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::679,
Pitch: -61.6383209,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::705,
Pitch: -61.6272583,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::718,
Pitch: -61.6377831,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::739,
Pitch: -61.6484680,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::760,
Pitch: -61.6532822,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::779,
Pitch: -61.6771545,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::803,
Pitch: -61.6751213,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::822,
Pitch: -61.6709862,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::838,
Pitch: -61.6651192,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::859,
Pitch: -61.6652031,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::883,
Pitch: -61.6594200,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::899,
Pitch: -61.6531105,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::919,
Pitch: -61.6547127,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::945,
Pitch: -61.6613884,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::958,
Pitch: -61.6690712,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::979,
Pitch: -61.6884613,,,,,,,,,,,,,,
2023/06/16/ 23:16:30::999,
Pitch: -61.7067680,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::021,
Pitch: -61.6881523,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::038,
Pitch: -61.6900444,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::059,
Pitch: -61.6632729,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::079,
Pitch: -61.6821861,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::099,
Pitch: -61.6961555,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::118,
Pitch: -61.6944504,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::139,
Pitch: -61.7126350,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::158,
Pitch: -61.7141037,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::179,
Pitch: -61.6923332,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::199,
Pitch: -61.6736069,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::219,
Pitch: -61.6819115,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::239,
Pitch: -61.6752625,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::258,
Pitch: -61.6698189,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::278,
Pitch: -61.6436234,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::298,
Pitch: -61.6626244,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::318,
Pitch: -61.6524849,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::339,
Pitch: -61.6434212,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::358,
Pitch: -61.6407509,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::379,
Pitch: -61.6487465,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::399,
Pitch: -61.6466637,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::418,
Pitch: -61.6433144,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::438,
Pitch: -61.6268463,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::459,
Pitch: -61.6054001,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::478,
Pitch: -61.6166229,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::499,
Pitch: -61.6079407,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::518,
Pitch: -61.6109200,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::539,
Pitch: -61.6347694,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::558,
Pitch: -61.6434860,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::587,
Pitch: -61.6329460,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::599,
Pitch: -61.6346817,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::618,
Pitch: -61.6239128,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::642,
Pitch: -61.6197014,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::659,
Pitch: -61.6255455,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::685,
Pitch: -61.6315498,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::706,
Pitch: -61.6229630,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::718,
Pitch: -61.6146622,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::738,
Pitch: -61.6205673,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::764,
Pitch: -61.6402168,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::778,
Pitch: -61.6536255,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::798,
Pitch: -61.6712799,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::824,
Pitch: -61.6833382,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::839,
Pitch: -61.6991272,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::858,
Pitch: -61.6922913,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::886,
Pitch: -61.6874847,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::903,
Pitch: -61.6629257,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::918,
Pitch: -61.6454620,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::939,
Pitch: -61.6270523,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::959,
Pitch: -61.6402130,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::979,
Pitch: -61.6359329,,,,,,,,,,,,,,
2023/06/16/ 23:16:31::999,
Pitch: -61.6228485,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::019,
Pitch: -61.6163712,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::038,
Pitch: -61.6177292,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::058,
Pitch: -61.6231766,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::080,
Pitch: -61.6254044,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::098,
Pitch: -61.6248055,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::118,
Pitch: -61.6394501,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::139,
Pitch: -61.6353073,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::158,
Pitch: -61.6375809,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::179,
Pitch: -61.6487617,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::199,
Pitch: -61.6540794,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::218,
Pitch: -61.6628113,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::238,
Pitch: -61.6842957,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::259,
Pitch: -61.6912613,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::280,
Pitch: -61.6855659,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::299,
Pitch: -61.6702728,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::319,
Pitch: -61.6876373,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::339,
Pitch: -61.6890945,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::358,
Pitch: -61.6808586,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::379,
Pitch: -61.6769562,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::399,
Pitch: -61.6615028,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::419,
Pitch: -61.6687012,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::439,
Pitch: -61.6803017,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::459,
Pitch: -61.6710167,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::479,
Pitch: -61.6614914,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::499,
Pitch: -61.6578941,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::519,
Pitch: -61.6424255,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::538,
Pitch: -61.6437798,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::562,
Pitch: -61.6595345,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::578,
Pitch: -61.6746330,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::599,
Pitch: -61.6683235,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::619,
Pitch: -61.6865044,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::644,
Pitch: -61.6971169,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::659,
Pitch: -61.7148094,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::679,
Pitch: -61.7266998,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::702,
Pitch: -61.7125511,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::719,
Pitch: -61.6923714,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::739,
Pitch: -61.6905289,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::764,
Pitch: -61.7032471,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::778,
Pitch: -61.6815872,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::799,
Pitch: -61.6840324,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::827,
Pitch: -61.6991768,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::838,
Pitch: -61.6977959,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::859,
Pitch: -61.6984596,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::878,
Pitch: -61.6996422,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::902,
Pitch: -61.7201080,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::919,
Pitch: -61.7253075,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::939,
Pitch: -61.7244949,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::958,
Pitch: -61.7096405,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::979,
Pitch: -61.7245636,,,,,,,,,,,,,,
2023/06/16/ 23:16:32::999,
Pitch: -61.7264290,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::019,
Pitch: -61.7286301,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::039,
Pitch: -61.7518120,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::059,
Pitch: -61.7678947,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::079,
Pitch: -61.7743874,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::099,
Pitch: -61.7525406,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::121,
Pitch: -61.7534142,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::138,
Pitch: -61.7624474,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::158,
Pitch: -61.7776527,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::178,
Pitch: -61.7593346,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::199,
Pitch: -61.7714348,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::218,
Pitch: -61.7533684,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::239,
Pitch: -61.7522163,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::263,
Pitch: -61.7387581,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::279,
Pitch: -61.7522774,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::299,
Pitch: -61.7401009,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::319,
Pitch: -61.7449417,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::341,
Pitch: -61.7371330,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::358,
Pitch: -61.7282448,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::379,
Pitch: -61.7353287,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::399,
Pitch: -61.7542763,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::418,
Pitch: -61.7669754,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::439,
Pitch: -61.7620354,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::459,
Pitch: -61.7478409,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::479,
Pitch: -61.7565079,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::499,
Pitch: -61.7779083,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::518,
Pitch: -61.7902908,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::545,
Pitch: -61.8101044,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::558,
Pitch: -61.8002815,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::581,
Pitch: -61.7899590,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::598,
Pitch: -61.8051224,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::618,
Pitch: -61.7923088,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::641,
Pitch: -61.7881317,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::659,
Pitch: -61.7772865,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::678,
Pitch: -61.7888069,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::704,
Pitch: -61.7714157,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::719,
Pitch: -61.7561417,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::738,
Pitch: -61.7677422,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::765,
Pitch: -61.7771034,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::779,
Pitch: -61.7925034,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::799,
Pitch: -61.8035545,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::823,
Pitch: -61.7973557,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::838,
Pitch: -61.7885056,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::859,
Pitch: -61.7971382,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::888,
Pitch: -61.7890739,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::899,
Pitch: -61.7723808,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::918,
Pitch: -61.7829132,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::938,
Pitch: -61.7961578,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::961,
Pitch: -61.7933083,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::979,
Pitch: -61.7894478,,,,,,,,,,,,,,
2023/06/16/ 23:16:33::999,
Pitch: -61.7867737,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::018,
Pitch: -61.7780876,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::039,
Pitch: -61.7609291,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::058,
Pitch: -61.7726974,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::078,
Pitch: -61.7826347,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::099,
Pitch: -61.7809753,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::119,
Pitch: -61.7792206,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::138,
Pitch: -61.7928276,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::159,
Pitch: -61.8128242,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::178,
Pitch: -61.8189583,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::201,
Pitch: -61.8132858,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::218,
Pitch: -61.8126717,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::239,
Pitch: -61.8262978,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::258,
Pitch: -61.8370705,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::278,
Pitch: -61.8226166,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::302,
Pitch: -61.7944870,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::321,
Pitch: -61.8092499,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::338,
Pitch: -61.8190575,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::358,
Pitch: -61.8209305,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::384,
Pitch: -61.8248291,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::399,
Pitch: -61.8256416,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::418,
Pitch: -61.8409119,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::444,
Pitch: -61.8532295,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::459,
Pitch: -61.8369293,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::479,
Pitch: -61.8297348,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::499,
Pitch: -61.8114090,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::522,
Pitch: -61.7974777,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::538,
Pitch: -61.7881241,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::559,
Pitch: -61.7742157,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::580,
Pitch: -61.7510605,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::599,
Pitch: -61.7504501,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::618,
Pitch: -61.7507439,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::657,
Pitch: -61.7545090,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::666,
Pitch: -61.7351875,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::678,
Pitch: -61.7407570,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::698,
Pitch: -61.7287025,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::719,
Pitch: -61.7322273,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::739,
Pitch: -61.7527313,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::761,
Pitch: -61.7609711,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::778,
Pitch: -61.7695389,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::799,
Pitch: -61.7768936,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::818,
Pitch: -61.7800522,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::840,
Pitch: -61.7841225,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::859,
Pitch: -61.7863960,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::878,
Pitch: -61.7808380,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::898,
Pitch: -61.7807465,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::919,
Pitch: -61.7823753,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::939,
Pitch: -61.8052368,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::960,
Pitch: -61.8186302,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::982,
Pitch: -61.7985992,,,,,,,,,,,,,,
2023/06/16/ 23:16:34::998,
Pitch: -61.8358879,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::019,
Pitch: -61.8278580,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::038,
Pitch: -61.8222885,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::058,
Pitch: -61.8276024,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::081,
Pitch: -61.8235931,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::099,
Pitch: -61.8356972,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::119,
Pitch: -61.8254738,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::139,
Pitch: -61.8127785,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::158,
Pitch: -61.8136940,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::184,
Pitch: -61.8231506,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::201,
Pitch: -61.8233223,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::218,
Pitch: -61.8215675,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::239,
Pitch: -61.8195000,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::262,
Pitch: -61.8178940,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::278,
Pitch: -61.8495979,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::298,
Pitch: -61.8204575,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::325,
Pitch: -61.8038330,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::338,
Pitch: -61.8074303,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::358,
Pitch: -61.8258781,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::385,
Pitch: -61.8410645,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::403,
Pitch: -61.8426704,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::418,
Pitch: -61.8281631,,,,,,,,,,,,,,
2023/06/16/ 23:16:35::439,
